id,alias,name,status,input_price,output_price,cache_input_price,context_window,max_output,capabilities,quality,source,updated,description,mmlu_score,humaneval_score,math_score
fireworks/code-llama-70b-instruct,code-llama-70b,Code Llama 70B Instruct,C,0.900000,0.900000,-,4096,4096,J,api,fireworks,2026-01-04,Code Llama is a collection of pretrained and fine-tuned Large Language Models ranging in scale from ,-,-,-
fireworks/code-llama-70b-python,code-llama-70b-python,Code Llama 70B Python,C,0.900000,0.900000,-,4096,4096,J,api,fireworks,2026-01-04,Code Llama is a collection of pretrained and fine-tuned Large Language Models ranging in scale from ,-,-,-
fireworks/code-llama-7b,code-llama-7b,Code Llama 7B,C,0.200000,0.200000,-,16384,16384,J,api,fireworks,2026-01-04,Code Llama is a collection of pretrained and fine-tuned Large Language Models ranging in scale from ,-,-,-
fireworks/code-llama-7b-instruct,code-llama-7b,Code Llama 7B Instruct,C,0.200000,0.200000,-,16384,16384,J,api,fireworks,2026-01-04,Code Llama is a collection of pretrained and fine-tuned Large Language Models ranging in scale from ,-,-,-
fireworks/code-llama-7b-python,code-llama-7b-python,Code Llama 7B Python,C,0.200000,0.200000,-,16384,16384,J,api,fireworks,2026-01-04,Code Llama is a collection of pretrained and fine-tuned Large Language Models ranging in scale from ,-,-,-
fireworks/code-qwen-1p5-7b,code-qwen-1p5-7b,CodeQwen 1.5 7B,C,0.200000,0.200000,-,65536,16384,J,api,fireworks,2026-01-04,"CodeQwen1.5 is based on Qwen1.5, a language model series including decoder language models of differ",-,-,-
fireworks/cogito-v1-preview-llama-3b,cogito-v1-preview-llama-3b,Cogito v1 Preview Llama 3B,C,0.100000,0.100000,-,131072,16384,TJ,api,fireworks,2026-01-04,The Cogito LLMs are instruction tuned generative models that are also hybrid reasoning models,-,-,-
fireworks/cogito-v1-preview-llama-70b,cogito-v1-preview-llama-70b,Cogito v1 Preview Llama 70B,C,0.900000,0.900000,-,131072,16384,TJ,api,fireworks,2026-01-04,The Cogito LLMs are instruction tuned generative models that are also hybrid reasoning models,-,-,-
fireworks/cogito-v1-preview-llama-8b,cogito-v1-preview-llama-8b,Cogito v1 Preview Llama 8B,C,0.200000,0.200000,-,131072,16384,TJ,api,fireworks,2026-01-04,The Cogito LLMs are instruction tuned generative models that are also hybrid reasoning models,-,-,-
fireworks/cogito-v1-preview-qwen-14b,cogito-v1-preview-qwen-14b,Cogito v1 Preview Qwen 14B,C,0.100000,0.100000,-,131072,16384,TJ,api,fireworks,2026-01-04,The Cogito LLMs are instruction tuned generative models that are also hybrid reasoning models,-,-,-
fireworks/cogito-v1-preview-qwen-32b,cogito-v1-preview-qwen-32b,Cogito v1 Preview Qwen 32B,C,0.900000,0.900000,-,131072,16384,TJ,api,fireworks,2026-01-04,The Cogito LLMs are instruction tuned generative models that are also hybrid reasoning models,-,-,-
fireworks/deepseek-coder-1b-base,deepseek-coder-1b-base,DeepSeek Coder 1.3B Base,C,0.900000,0.900000,-,16384,16384,J,api,fireworks,2026-01-04,"DeepSeek Coder is composed of a series of code language models, each trained from scratch on 2T toke",-,-,-
fireworks/deepseek-coder-33b-instruct,deepseek-coder-33b,DeepSeek Coder 33B Instruct,C,0.100000,0.100000,-,16384,16384,J,api,fireworks,2026-01-04,"Deepseek Coder is composed of a series of code language models, each trained from scratch on 2T toke",-,-,-
fireworks/deepseek-coder-7b-base,deepseek-coder-7b-base,DeepSeek Coder 7B Base,C,0.200000,0.200000,-,4096,4096,J,api,fireworks,2026-01-04,"Deepseek Coder is composed of a series of code language models, each trained from scratch on 2T toke",-,-,-
fireworks/deepseek-coder-7b-base-v1p5,deepseek-coder-7b-base-v1p5,DeepSeek Coder 7B Base v1.5,C,0.200000,0.200000,-,4096,4096,J,api,fireworks,2026-01-04,The Deepseek Coder 7B Base v1.5 LLM is pre-trained from Deepseek 7B on 2T tokens by employing a wind,-,-,-
fireworks/deepseek-coder-7b-instruct-v1p5,deepseek-coder-7b-v1p5,DeepSeek Coder 7B Instruct v1.5,C,0.200000,0.200000,-,4096,4096,J,api,fireworks,2026-01-04,Deepseek-Coder-7B-Instruct-v1.5 is pre-trained from Deepseek-LLM 7B on 2T tokens by employing a wind,-,-,-
fireworks/deepseek-coder-v2-instruct,deepseek-coder-v2,DeepSeek Coder V2 Instruct,C,0.900000,0.900000,-,32768,16384,J,api,fireworks,2026-01-04,DeepSeek Coder V2 Instruct is a 236-billion-parameter open-source Mixture-of-Experts (MoE) code lang,-,-,-
fireworks/deepseek-coder-v2-lite-base,deepseek-coder-v2-lite-base,DeepSeek Coder V2 Lite Base,C,0.900000,0.900000,-,163840,16384,J,api,fireworks,2026-01-04,DeepSeek-Coder-V2 is an open-source Mixture-of-Experts (MoE) code language model that achieves perfo,-,-,-
fireworks/deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,DeepSeek Coder V2 Lite Instruct,C,0.900000,0.900000,-,163840,16384,J,api,fireworks,2026-01-04,DeepSeek Coder V2 Lite Instruct is a 16-billion-parameter open-source Mixture-of-Experts (MoE) code ,-,-,-
fireworks/deepseek-prover-v2,deepseek-prover-v2,DeepSeek Prover V2,C,0.900000,0.900000,-,163840,16384,J,api,fireworks,2026-01-04,"DeepSeek-Prover-V2, an open-source large language model designed for formal theorem proving in Lean ",-,-,-
fireworks/deepseek-r1,deepseek-r1,DeepSeek R1 (Fast),C,3.000000,8.000000,-,163840,16384,J,api,fireworks,2026-01-04,DeepSeek R1 (Fast) is the speed-optimized serverless deployment of DeepSeek-R1. Compared to the Deep,-,-,-
fireworks/deepseek-r1-0528,deepseek-r1-0528,Deepseek R1 05/28,C,3.000000,8.000000,-,163840,16384,TJ,api,fireworks,2026-01-04,05/28 updated checkpoint of Deepseek R1. Its overall performance is now approaching that of leading ,-,-,-
fireworks/deepseek-r1-0528-distill-qwen3-8b,deepseek-r1-0528-distill-qwen-3-8b,DeepSeek R1 0528 Distill Qwen3 8B,C,0.200000,0.200000,-,131072,16384,TJ,api,fireworks,2026-01-04,"We distilled the chain-of-thought from DeepSeek-R1-0528 to post-train Qwen3 8B Base, obtaining DeepS",-,-,-
fireworks/deepseek-r1-basic,deepseek-r1,DeepSeek R1 (Basic),C,3.000000,8.000000,-,163840,16384,J,api,fireworks,2026-01-04,DeepSeek R1 (Basic) is the cost-optimized serverless deployment of DeepSeek-R1. Compared to the Deep,-,-,-
fireworks/deepseek-r1-distill-llama-70b,deepseek-r1-distill-llama-70b,DeepSeek R1 Distill Llama 70B,C,0.900000,0.900000,-,131072,16384,J,api,fireworks,2026-01-04,Llama 70B distilled with reasoning from Deepseek R1,-,-,-
fireworks/deepseek-r1-distill-llama-8b,deepseek-r1-distill-llama-8b,DeepSeek R1 Distill Llama 8B,C,0.200000,0.200000,-,131072,16384,J,api,fireworks,2026-01-04,Llama 8B distilled with reasoning from Deepseek R1,-,-,-
fireworks/deepseek-r1-distill-qwen-14b,deepseek-r1-distill-qwen-14b,DeepSeek R1 Distill Qwen 14B,C,0.100000,0.100000,-,131072,16384,J,api,fireworks,2026-01-04,Qwen 14B distilled with reasoning from Deepseek R1,-,-,-
fireworks/deepseek-r1-distill-qwen-1p5b,deepseek-r1-distill-qwen-1p5b,DeepSeek R1 Distill Qwen 1.5B,C,3.000000,8.000000,-,131072,16384,J,api,fireworks,2026-01-04,Qwen 1.5B distilled with reasoning from Deepseek R1,-,-,-
fireworks/deepseek-r1-distill-qwen-32b,deepseek-r1-distill-qwen-32b,DeepSeek R1 Distill Qwen 32B,C,0.900000,0.900000,-,131072,16384,J,api,fireworks,2026-01-04,Qwen 32B distilled with reasoning from Deepseek R1,-,-,-
fireworks/deepseek-r1-distill-qwen-7b,deepseek-r1-distill-qwen-7b,DeepSeek R1 Distill Qwen 7B,C,0.200000,0.200000,-,131072,16384,J,api,fireworks,2026-01-04,Qwen 7B distilled with reasoning from Deepseek R1,-,-,-
fireworks/deepseek-v2-lite-chat,deepseek-v2-lite,DeepSeek V2 Lite Chat,C,0.900000,0.900000,-,163840,16384,J,api,fireworks,2026-01-04,"DeepSeek-V2, a strong Mixture-of-Experts (MoE) language model characterized by economical training a",-,-,-
fireworks/deepseek-v2p5,deepseek-v2p5,DeepSeek V2.5,C,0.900000,0.900000,-,32768,16384,J,api,fireworks,2026-01-04,DeepSeek-V2.5 is an upgraded version that combines DeepSeek-V2-Chat and DeepSeek-Coder-V2-Instruct.,-,-,-
fireworks/deepseek-v3,deepseek-v3,DeepSeek V3,C,0.900000,0.900000,-,131072,16384,TJ,api,fireworks,2026-01-04,A a strong Mixture-of-Experts (MoE) language model with 671B total parameters with 37B activated for,-,-,-
fireworks/deepseek-v3-0324,deepseek-v3-0324,Deepseek V3 03-24,C,0.900000,0.900000,-,163840,16384,TJ,api,fireworks,2026-01-04,A strong Mixture-of-Experts (MoE) language model with 671B total parameters with 37B activated for e,-,-,-
fireworks/deepseek-v3p1,deepseek-v3p1,DeepSeek V3.1,C,0.900000,0.900000,-,163840,16384,TJ,api,fireworks,2026-01-04,"DeepSeek-V3.1 is post-trained on the top of DeepSeek-V3.1-Base, which is built upon the original V3 ",-,-,-
fireworks/deepseek-v3p1-terminus,deepseek-v3p1-terminus,DeepSeek V3.1 Terminus,C,0.900000,0.900000,-,163840,16384,TJ,api,fireworks,2026-01-04,"DeepSeek-V3.1-Terminus is an updated version of DeepSeek-V3.1 with enhanced language consistency, re",-,-,-
fireworks/deepseek-v3p2,deepseek-v3p2,Deepseek v3.2,C,0.900000,0.900000,-,163840,16384,TJ,api,fireworks,2026-01-04,Model from Deepseek that harmonizes high computational efficiency with superior reasoning and agent ,-,-,-
fireworks/devstral-small-2-24b-instruct-2512,devstral-small-2-24b-2512,Devstral Small 2 24B Instruct 2512,C,0.100000,0.100000,-,4096,4096,VT,api,fireworks,2026-01-04,Devstral is an agentic LLM for software engineering tasks. Devstral Small 2 excels at using tools to,-,-,-
fireworks/devstral-small-2505,devstral-small-2505,Devstral-Small-2505,C,0.200000,0.200000,-,131072,16384,J,api,fireworks,2026-01-04,Devstral is an agentic LLM for software engineering tasks built under a collaboration between Mistra,-,-,-
fireworks/dolphin-2-9-2-qwen2-72b,dolphin-2-9-2-qwen2-72b,Dolphin 2.9.2 Qwen2 72B,C,0.900000,0.900000,-,131072,16384,J,api,fireworks,2026-01-04,Dolphin 2.9.2 Qwen2 72B is a fine-tuned version of the Qwen2 72B Large Language Model with a variety,-,-,-
fireworks/dolphin-2p6-mixtral-8x7b,dolphin-2p6-mixtral-8x7b,Dolphin 2.6 Mixtral 8x7b,C,0.200000,0.200000,-,32768,16384,J,api,fireworks,2026-01-04,Dolphin 2.6 Mixtral 8x7b is a fine-tuned version of the Mixtral-8x7b Large Language Model specializi,-,-,-
fireworks/eagle1-kimi-k2-instruct-0905-v0,eagle1-kimi-k2-0905-v0,EAGLE1 kimi-k2-instruct-0905 v0,C,0.350000,1.400000,-,4096,4096,-,api,fireworks,2026-01-04,EAGLE1 for kimi-k2-instruct-0905 v0,-,-,-
fireworks/eagle3-kimi-k2-instruct-0905-v0,eagle3-kimi-k2-0905-v0,EAGLE3 kimi-k2-instruct-0905 v0,C,0.350000,1.400000,-,4096,4096,-,api,fireworks,2026-01-04,EAGLE3 for kimi-k2-instruct-0905 v0,-,-,-
fireworks/eagle-llama-v3-8b-instruct-v1,eagle-llama-v3-8b-v1,EAGLE Llama 3 8B V1,C,0.200000,0.200000,-,4096,4096,-,api,fireworks,2026-01-04,EAGLE draft model for Llama 3.x 8B instruct models,-,-,-
fireworks/eagle-llama-v3-8b-instruct-v2,eagle-llama-v3-8b-v2,EAGLE Llama 3 8B V2,C,0.200000,0.200000,-,4096,4096,-,api,fireworks,2026-01-04,EAGLE draft model for Llama 3.x 8B instruct models,-,-,-
fireworks/eagle-qwen-v2p5-3b-instruct-v2,eagle-qwen-v2p5-3b-v2,EAGLE Qwen 2.5 3B Instruct V2,C,0.100000,0.100000,-,4096,4096,-,api,fireworks,2026-01-04,EAGLE draft model for Qwen 2.5 3B instruct models,-,-,-
fireworks/ernie-4p5-21b-a3b-pt,ernie-4p5-21b-a3b-pt,ERNIE-4.5-21B-A3B-PT,C,0.100000,0.100000,-,131072,16384,J,api,fireworks,2026-01-04,"ERNIE-4.5-21B-A3B is a text MoE Post-trained model, with 21B total parameters and 3B activated param",-,-,-
fireworks/ernie-4p5-300b-a47b-pt,ernie-4p5-300b-a47b-pt,ERNIE-4.5-300B-A47B-PT,C,0.200000,0.200000,-,131072,16384,J,api,fireworks,2026-01-04,"ERNIE-4.5-300B-A47B is a text MoE Post-trained model, with 300B total parameters and 47B activated p",-,-,-
fireworks/fare-20b,fare-20b,FARE-20B,C,0.200000,0.200000,-,131072,16384,J,api,fireworks,2026-01-04,"FARE-20B is a multi-task evaluator fine-tuned from gpt-oss-20B. It’s trained on a broad, multi-domai",-,-,-
fireworks/firefunction-v1,firefunction-v1,FireFunction V1,C,0.200000,0.200000,-,32768,16384,T,api,fireworks,2026-01-04,Fireworks' open-source function calling model.,-,-,-
fireworks/firefunction-v2,firefunction-v2,FireFunction V2,C,0.200000,0.200000,-,4096,4096,T,api,fireworks,2026-01-04,Fireworks' latest and most performant function-calling model. Firefunction-v2 is based on Llama-3 an,-,-,-
fireworks/firesearch-ocr-v6,firesearch-ocr-v6,Firesearch OCR V6,C,0.200000,0.200000,-,8192,8192,VJ,api,fireworks,2026-01-04,OCR model provided by Fireworks,-,-,-
fireworks/flux-1-dev-controlnet-union,flux-1-dev-controlnet-union,FLUX.1 [dev] ControlNet,C,0.200000,0.200000,-,4096,4096,-,api,fireworks,2026-01-04,Unified ControlNet for FLUX.1-dev model jointly released by researchers from InstantX Team and Shakk,-,-,-
fireworks/flux-1-dev-fp8,flux-1-dev-fp8,FLUX.1 [dev] FP8,C,0.025000,-,-,4096,0,I,api,fireworks,2026-01-04,FLUX.1 [dev] is a 12 billion parameter rectified flow transformer capable of generating images from ,-,-,-
fireworks/flux-1-schnell,flux-1-schnell,FLUX.1 [schnell],C,0.025000,-,-,4096,0,I,api,fireworks,2026-01-04,FLUX.1 [schnell] is a 12 billion parameter rectified flow transformer capable of generating images f,-,-,-
fireworks/flux-1-schnell-fp8,flux-1-schnell-fp8,FLUX.1 [schnell] FP8,C,0.025000,-,-,4096,0,I,api,fireworks,2026-01-04,FLUX.1 [schnell] is a 12 billion parameter rectified flow transformer capable of generating images f,-,-,-
fireworks/flux-kontext-max,flux-kontext-max,Flux Kontext Max,C,0.050000,-,-,4096,0,I,api,fireworks,2026-01-04,FLUX Kontext Max is Black Forest Labs' new premium model that brings maximum performance across all ,-,-,-
fireworks/flux-kontext-pro,flux-kontext-pro,Flux Kontext Pro,C,0.050000,-,-,4096,0,I,api,fireworks,2026-01-04,FLUX Kontext Pro is a specialized model for generating contextually-aware images from text descripti,-,-,-
fireworks/full-llama-v3p1-8b-instruct-8b-fp8,full-llama-1-8b-8b-fp8,Llama 3.1 8B Instruct FP8 [Full],C,0.200000,0.200000,-,4096,4096,-,api,fireworks,2026-01-04,The Meta Llama 3.1 collection of multilingual large language models (LLMs) is a collection of pretra,-,-,-
fireworks/full-llama-v3p1-8b-instruct-8b-fp8-amd,full-llama-1-8b-8b-fp8-amd,Llama 3.1 8B Instruct FP8 AMD [Full],C,0.200000,0.200000,-,4096,4096,-,api,fireworks,2026-01-04,The Meta Llama 3.1 collection of multilingual large language models (LLMs) is a collection of pretra,-,-,-
fireworks/gemma2-9b-it,gemma2-9b-it,Gemma 2 9B Instruct,C,0.200000,0.200000,-,8192,8192,J,api,fireworks,2026-01-04,"Gemma is a family of lightweight, state-of-the-art open models from Google, built from the same rese",-,-,-
fireworks/gemma-2b-it,gemma-2b-it,Gemma 2B Instruct,C,0.200000,0.200000,-,8192,8192,J,api,fireworks,2026-01-04,"Gemma is a family of lightweight, state-of-the-art open models from Google, built from the same rese",-,-,-
fireworks/gemma-3-12b-it,gemma-3-12b-it,Gemma 3 12B Instruct,C,0.200000,0.200000,-,131072,16384,J,api,fireworks,2026-01-04,"Gemma is a family of lightweight, state-of-the-art open models from Google, built from the same rese",-,-,-
fireworks/gemma-3-27b-it,gemma-3-27b-it,Gemma 3 27B Instruct,C,0.200000,0.200000,-,131072,16384,J,api,fireworks,2026-01-04,Gemma 3 27B Instruct,-,-,-
fireworks/gemma-3-4b-it,gemma-3-4b-it,Gemma 3 4B Instruct,C,0.100000,0.100000,-,131072,16384,J,api,fireworks,2026-01-04,"Gemma is a family of lightweight, state-of-the-art open models from Google, built from the same rese",-,-,-
fireworks/gemma-7b,gemma-7b,Gemma 7B,C,0.200000,0.200000,-,8192,8192,J,api,fireworks,2026-01-04,"Gemma is a family of lightweight, state-of-the-art open models from Google, built from the same rese",-,-,-
fireworks/gemma-7b-it,gemma-7b-it,Gemma 7B Instruct,C,0.200000,0.200000,-,8192,8192,J,api,fireworks,2026-01-04,"Gemma is a family of lightweight, state-of-the-art open models from Google, built from the same rese",-,-,-
fireworks/glm-4p5,glm-4p5,GLM-4.5,C,0.350000,0.350000,-,131072,16384,TJ,api,fireworks,2026-01-04,The GLM-4.5 series models are foundation models designed for intelligent agents. GLM-4.5 has 355 bil,-,-,-
fireworks/glm-4p5-air,glm-4p5-air,GLM-4.5-Air,C,0.350000,0.350000,-,131072,16384,TJ,api,fireworks,2026-01-04,The GLM-4.5 series models are foundation models designed for intelligent agents. GLM-4.5 has 355 bil,-,-,-
fireworks/glm-4p5v,glm-4p5v,GLM-4.5V,C,0.350000,0.350000,-,131072,16384,VTJ,api,fireworks,2026-01-04,GLM-4.5V is based on ZhipuAI’s next-generation flagship text foundation model GLM-4.5-Air (106B para,-,-,-
fireworks/glm-4p6,glm-4p6,GLM-4.6,C,0.350000,0.350000,-,202752,16384,TJ,api,fireworks,2026-01-04,"As the latest iteration in the GLM series, GLM-4.6 achieves comprehensive enhancements across multip",-,-,-
fireworks/glm-4p7,glm-4p7,GLM-4.7,C,0.350000,0.350000,-,202752,16384,TJ,api,fireworks,2026-01-04,"GLM-4.7 is a next-generation general-purpose model optimized for coding, reasoning, and agentic work",-,-,-
fireworks/gpt-oss-120b,gpt-oss-120b,OpenAI gpt-oss-120b,C,0.500000,0.500000,-,131072,16384,TJ,api,fireworks,2026-01-04,"Welcome to the gpt-oss series, OpenAI's open-weight models designed for powerful reasoning, agentic ",-,-,-
fireworks/gpt-oss-20b,gpt-oss-20b,OpenAI gpt-oss-20b,C,0.500000,0.500000,-,131072,16384,J,api,fireworks,2026-01-04,"Welcome to the gpt-oss series, OpenAI's open-weight models designed for powerful reasoning, agentic ",-,-,-
fireworks/gpt-oss-20b-eagle3-v1,gpt-oss-20b-eagle3-v1,gpt-oss-20b-drafter,C,0.500000,0.500000,-,4096,4096,-,api,fireworks,2026-01-04,gpt-oss-20b drafter,-,-,-
fireworks/gpt-oss-safeguard-120b,gpt-oss-safeguard-120b,OpenAI gpt-oss-safeguard-120b,C,0.500000,0.500000,-,131072,16384,TJ,api,fireworks,2026-01-04,gpt-oss-safeguard-120b is a safety-focused language model with 117B total parameters and 5.1B active,-,-,-
fireworks/gpt-oss-safeguard-20b,gpt-oss-safeguard-20b,OpenAI gpt-oss-safeguard-20b,C,0.500000,0.500000,-,131072,16384,TJ,api,fireworks,2026-01-04,gpt-oss-safeguard-20b is a safety-focused language model with 21B total parameters and 3.6B active p,-,-,-
fireworks/hermes-2-pro-mistral-7b,hermes-2-pro-mistral-7b,Hermes 2 Pro Mistral 7B,C,0.200000,0.200000,-,32768,16384,TJ,api,fireworks,2026-01-04,"Latest version of Nous Research's Hermes series of models, using an updated and cleaned version of t",-,-,-
fireworks/internvl3-38b,internvl3-38b,InternVL3 38B,C,0.200000,0.200000,-,16384,16384,VJ,api,fireworks,2026-01-04,The InternVL3 collection of models are advanced multimodal large language models that combine superi,-,-,-
fireworks/internvl3-78b,internvl3-78b,InternVL3 78B,C,0.200000,0.200000,-,16384,16384,VJ,api,fireworks,2026-01-04,The InternVL3 collection of models are advanced multimodal large language models that combine superi,-,-,-
fireworks/internvl3-8b,internvl3-8b,InternVL3 8B,C,0.200000,0.200000,-,16384,16384,VJ,api,fireworks,2026-01-04,The InternVL3 collection of models are advanced multimodal large language models that combine superi,-,-,-
fireworks/kat-coder,kat-coder,KAT Coder,C,0.200000,0.200000,-,262144,16384,J,api,fireworks,2026-01-04,KAT-Coder-Pro V1 is KwaiKAT's most advanced agentic coding model in the KwaiKAT series. Designed spe,-,-,-
fireworks/kat-dev-32b,kat-dev-32b,KAT Dev 32B,C,0.900000,0.900000,-,131072,16384,J,api,fireworks,2026-01-04,KAT-Dev-32B is an open-source 32B-parameter model for software engineering tasks. It is optimized vi,-,-,-
fireworks/kat-dev-72b-exp,kat-dev-72b-exp,KAT Dev 72B Exp,C,0.900000,0.900000,-,131072,16384,TJ,api,fireworks,2026-01-04,KAT-Dev-72B-Exp is an open-source 72B-parameter model for software engineering tasks. KAT-Dev-72B-Ex,-,-,-
fireworks/kimi-k2-instruct,kimi-k2,Kimi K2 Instruct,C,0.350000,1.400000,-,131072,16384,TJ,api,fireworks,2026-01-04,Kimi K2 is a state-of-the-art mixture-of-experts (MoE) language model with 32 billion activated para,-,-,-
fireworks/kimi-k2-instruct-0905,kimi-k2-0905,Kimi K2 Instruct 0905,C,0.350000,1.400000,-,262144,16384,TJ,api,fireworks,2026-01-04,"Kimi K2 0905 is an updated version of Kimi K2, a state-of-the-art mixture-of-experts (MoE) language ",-,-,-
fireworks/kimi-k2-thinking,kimi-k2-thinking,Kimi K2 Thinking,C,0.350000,1.400000,-,4096,4096,TK,api,fireworks,2026-01-04,"Kimi K2 Thinking is the latest, most capable version of open-source thinking model. Starting with Ki",-,-,-
fireworks/llama4-maverick-instruct-basic,llama4-maverick,Llama 4 Maverick Instruct (Basic),C,0.220000,0.880000,-,1048576,16384,VTJ,api,fireworks,2026-01-04,The Llama 4 collection of models are natively multimodal AI models that enable text and multimodal e,-,-,-
fireworks/llama4-scout-instruct-basic,llama4-scout,Llama 4 Scout Instruct (Basic),C,0.150000,0.600000,-,1048576,16384,VTJ,api,fireworks,2026-01-04,The Llama 4 collection of models are natively multimodal AI models that enable text and multimodal e,-,-,-
fireworks/llama-guard-2-8b,llama-guard-2-8b,Llama Guard v2 8B,C,0.200000,0.200000,-,8192,8192,J,api,fireworks,2026-01-04,"Meta Llama Guard 2 is an 8B parameter Llama 3-based LLM safeguard model. Similar to Llama Guard, it ",-,-,-
fireworks/llama-guard-3-1b,llama-guard-3-1b,Llama Guard v3 1B,C,0.200000,0.200000,-,131072,16384,J,api,fireworks,2026-01-04,Llama Guard 3-1B is a fine-tuned Llama-3.2-1B pretrained model for content safety classification. Si,-,-,-
fireworks/llama-guard-3-8b,llama-guard-3-8b,Llama Guard 3 8B,C,0.200000,0.200000,-,131072,16384,J,api,fireworks,2026-01-04,"Llama Guard 3 is a Llama-3.1-8B pretrained model, fine-tuned for content safety classification. Simi",-,-,-
fireworks/llamaguard-7b,llamaguard-7b,Llama Guard 7B,C,0.200000,0.200000,-,4096,4096,J,api,fireworks,2026-01-04,Llama-Guard is a 7B parameter Llama 2-based input-output safeguard model. It can be used for classif,-,-,-
fireworks/llama-v2-13b,llama-v2-13b,Llama 2 13B,C,0.200000,0.200000,-,4096,4096,J,api,fireworks,2026-01-04,Llama 2 is a collection of pretrained and fine-tuned generative text models ranging in scale from 7 ,-,-,-
fireworks/llama-v2-13b-chat,llama-v2-13b,Llama 2 13B Chat,C,0.200000,0.200000,-,4096,4096,J,api,fireworks,2026-01-04,Llama 2 is a collection of pretrained and fine-tuned generative text models ranging in scale from 7 ,-,-,-
fireworks/llama-v2-70b,llama-v2-70b,Llama 2 70B,C,0.900000,0.900000,-,4096,4096,J,api,fireworks,2026-01-04,"Meta developed and publicly released the Llama 2 family of large language models (LLMs), a collectio",-,-,-
fireworks/llama-v2-7b,llama-v2-7b,Llama 2 7B,C,0.200000,0.200000,-,4096,4096,J,api,fireworks,2026-01-04,Meta's Llama 2 model family is a collection of pretrained and fine-tuned generative text models trai,-,-,-
fireworks/llama-v2-7b-chat,llama-v2-7b,Llama 2 7B Chat,C,0.200000,0.200000,-,4096,4096,J,api,fireworks,2026-01-04,Llama 2 is a collection of pretrained and fine-tuned generative text models ranging in scale from 7 ,-,-,-
fireworks/llama-v3-70b-instruct,llama-v3-70b,Llama 3 70B Instruct,C,0.900000,0.900000,-,8192,8192,J,api,fireworks,2026-01-04,"Meta developed and released the Meta Llama 3 family of large language models (LLMs), a collection of",-,-,-
fireworks/llama-v3-70b-instruct-hf,llama-v3-70b-hf,Llama 3 70B Instruct (HF version),C,0.900000,0.900000,-,8192,8192,J,api,fireworks,2026-01-04,Meta’s Llama 3 instruction tuned models are optimized for dialogue use cases and outperform many of ,-,-,-
fireworks/llama-v3-70b-instruct-v2,llama-v3-70b-v2,Llama v3 70B Instruct V2 Draft Model,C,0.900000,0.900000,-,4096,4096,-,api,fireworks,2026-01-04,"Meta developed and released the Meta Llama 3 family of large language models (LLMs), a collection of",-,-,-
fireworks/llama-v3-8b,llama-v3-8b,Llama 3 8B,C,0.200000,0.200000,-,8192,8192,J,api,fireworks,2026-01-04,Llama 3 is an auto-regressive language model that uses an optimized transformer architecture. The tu,-,-,-
